title,doi,href,authors,journal,volume_issue,date,access,source_file
Strong Dipole Moments and Increased Charge Transfer in Polymer-Based Solid Electrolyte Enable Wide-Temperature Solid-State Lithium Metal Batteries,10.1002/anie.202513604,/doi/10.1002/anie.202513604,"Weizhong Liang, ,, Yuxuan Liu, ,, Lin Dai, ,, Shen Li, ,, Zhaoyu Sun, ,, Kun Zhao, ,, Biao Zhang, ,, Zengsheng Ma, ,, Min Zhu, ,, Jun Liu, ,",Angewandte Chemie International Edition,"Volume 64, Issue 42",First published: 27 August 2025,Full Access,page_047.html
Artificial Solid-Electrolyte Interphase and Bamboo-like N-doped Carbon Nanotube Enabled Highly Rechargeable K-CO2Batteries (Adv. Funct. Mater. 2/2022),10.1002/adfm.202270009,/doi/10.1002/adfm.202270009,"Xuelian Li, ,, Guicai Qi, ,, Junxiang Zhang, ,, Jianli Cheng, ,, Bin Wang, ,",Advanced Functional Materials,"Volume 32, Issue 2",First published: 12 January 2022,Free Access,page_047.html
Alumina – Stabilized SEI and CEI in Potassium Metal Batteries,10.1002/anie.202402214,/doi/10.1002/anie.202402214,"Pengcheng Liu, ,, Hongchang Hao, ,, Aditya Singla, ,, Bairav S. Vishnugopi, ,, John Watt, ,, Partha P. Mukherjee, ,, David Mitlin, ,",Angewandte Chemie International Edition,"Volume 63, Issue 31",First published: 14 May 2024,Full Access,page_048.html
Structures of Solid-Electrolyte Interphases and Impacts on Initial-Stage Lithium Deposition in Pyrrolidinium-Based Ionic Liquids,10.1002/celc.202001277,/doi/10.1002/celc.202001277,"Jun-Wu He, ,, Yu Gu, ,, Wei-Wei Wang, ,, Jun-Hao Wang, ,, Zhao-Bin Chen, ,, Hong-Yan He, ,, Qi-Hui Wu, ,, Jia-Wei Yan, ,, Bing-Wei Mao, ,",ChemElectroChem,"Volume 8, Issue 1",First published: 31 October 2020,Full Access,page_048.html
In Situ Construction of NaF-rich Solid Electrolyte Interphase with Metallic Ce Sites for Stable Anode-Free Sodium Metal Batteries,10.1002/anie.202515566,/doi/10.1002/anie.202515566,"Peng Xu, ,, Fei Huang, ,, Zhexuan Liu, ,, Shan Guo, ,, Shuquan Liang, ,, Guozhao Fang, ,",Angewandte Chemie International Edition,Early View,First published: 03 October 2025,Full Access,page_048.html
In Situ Construction of NaF-rich Solid Electrolyte Interphase with Metallic Ce Sites for Stable Anode-Free Sodium Metal Batteries,10.1002/ange.202515566,/doi/10.1002/ange.202515566,"Peng Xu, ,, Fei Huang, ,, Zhexuan Liu, ,, Shan Guo, ,, Shuquan Liang, ,, Guozhao Fang, ,",Angewandte Chemie,Early View,First published: 03 October 2025,Full Access,page_048.html
Steel Anti-Corrosion Strategy Enables Long-Cycle Zn Anode (Adv. Energy Mater. 1/2023),10.1002/aenm.202370004,/doi/10.1002/aenm.202370004,"Han Tian, ,, Jin-Lin Yang, ,, Yirui Deng, ,, Wenhao Tang, ,, Ruiping Liu, ,, Chenyang Xu, ,, Peng Han, ,, Hong Jin Fan, ,",Advanced Energy Materials,"Volume 13, Issue 1",First published: 06 January 2023,Free Access,page_048.html
Strong Dipole Moments and Increased Charge Transfer in Polymer-Based Solid Electrolyte Enable Wide-Temperature Solid-State Lithium Metal Batteries,10.1002/ange.202513604,/doi/10.1002/ange.202513604,"Weizhong Liang, ,, Yuxuan Liu, ,, Lin Dai, ,, Shen Li, ,, Zhaoyu Sun, ,, Kun Zhao, ,, Biao Zhang, ,, Zengsheng Ma, ,, Min Zhu, ,, Jun Liu, ,",Angewandte Chemie,"Volume 137, Issue 42",First published: 27 August 2025,Full Access,page_048.html
"Promoting Mechanistic Understanding of Lithium Deposition and Solid-Electrolyte Interphase (SEI) Formation Using Advanced Characterization and Simulation Methods: Recent Progress, Limitations, and Future Perspectives",10.1002/aenm.202200398,/doi/10.1002/aenm.202200398,"Yaolin Xu, ,, Kang Dong, ,, Yulin Jie, ,, Philipp Adelhelm, ,, Yawei Chen, ,, Liang Xu, ,, Peiping Yu, ,, Junghwa Kim, ,, Zdravko Kochovski, ,, Zhilong Yu, ,, Wanxia Li, ,, James LeBeau, ,, Yang Shao-Horn, ,, Ruiguo Cao, ,, Shuhong Jiao, ,, Tao Cheng, ,, Ingo Manke, ,, Yan Lu, ,",Advanced Energy Materials,"Volume 12, Issue 19",First published: 25 March 2022,Open Access,page_048.html
Robust Transport: An Artificial Solid Electrolyte Interphase Design for Anode-Free Lithium-Metal Batteries,10.1002/adma.202209404,/doi/10.1002/adma.202209404,"Jinran Sun, ,, Shu Zhang, ,, Jiedong Li, ,, Bin Xie, ,, Jun Ma, ,, Shanmu Dong, ,, Guanglei Cui, ,",Advanced Materials,"Volume 35, Issue 20",First published: 27 December 2022,Full Access,page_048.html
Multidopant Induced Entropy Effect on TiS2/TiSe2-Based Layered Anode and Formation of Electrode–Electrolyte Interphase,10.1002/batt.202500299,/doi/10.1002/batt.202500299,"Amreen Bano, ,, Dan T. Major, ,",Batteries & Supercaps,Early View,First published: 14 July 2025,Full Access,page_048.html
Modified Solid Electrolyte Interphases with Alkali Chloride Additives for Aluminum–Sulfur Batteries with Enhanced Cyclability,10.1002/adfm.202214405,/doi/10.1002/adfm.202214405,"Cheng Xu, ,, Thomas Diemant, ,, Xu Liu, ,, Stefano Passerini, ,",Advanced Functional Materials,"Volume 33, Issue 20",First published: 14 February 2023,Open Access,page_048.html
Ultra-Durability and Reversible Capacity of Silicon Anodes with Crosslinked Poly-BIAN Binder in Lithium-Ion Secondary Batteries for Sturdy Performance,10.1002/adsu.202400263,/doi/10.1002/adsu.202400263,"Agman Gupta, ,, Rajashekar Badam, ,, Bharat Srimitra Mantripragada, ,, Sameer Nirupam Mishra, ,, Noriyoshi Matsumi, ,",Advanced Sustainable Systems,"Volume 9, Issue 1",First published: 12 September 2024,Full Access,page_048.html
Enabling Solid-Electrolyte Interphase Formation Prior to Water Reduction in Aqueous Zinc Batteries by Mild Protic Chemistry,10.1002/anie.202424642,/doi/10.1002/anie.202424642,"Taiqiang Chen, ,, Yunfei Wang, ,, Xin Li, ,, Tao Yuan, ,, Yuepeng Pang, ,, Shiyou Zheng, ,",Angewandte Chemie International Edition,"Volume 64, Issue 20",First published: 22 February 2025,Full Access,page_048.html
Steel Anti-Corrosion Strategy Enables Long-Cycle Zn Anode,10.1002/aenm.202202603,/doi/10.1002/aenm.202202603,"Han Tian, ,, Jin-Lin Yang, ,, Yirui Deng, ,, Wenhao Tang, ,, Ruiping Liu, ,, Chenyang Xu, ,, Peng Han, ,, Hong Jin Fan, ,",Advanced Energy Materials,"Volume 13, Issue 1",First published: 06 November 2022,Full Access,page_048.html
Artificial Solid-Electrolyte Interphase and Bamboo-like N-doped Carbon Nanotube Enabled Highly Rechargeable K-CO2Batteries,10.1002/adfm.202105029,/doi/10.1002/adfm.202105029,"Xuelian Li, ,, Guicai Qi, ,, Junxiang Zhang, ,, Jianli Cheng, ,, Bin Wang, ,",Advanced Functional Materials,"Volume 32, Issue 2",First published: 26 August 2021,Full Access,page_048.html
Ultrathin Surface Coating Enables the Stable Sodium Metal Anode,10.1002/aenm.201601526,/doi/10.1002/aenm.201601526,"Wei Luo, ,, Chuan-Fu Lin, ,, Oliver Zhao, ,, Malachi Noked, ,, Ying Zhang, ,, Gary W. Rubloff, ,, Liangbing Hu, ,",Advanced Energy Materials,"Volume 7, Issue 2",First published: 22 September 2016,Full Access,page_048.html
Mechanistic Understanding of Additive Reductive Degradation and SEI Formation in High-Voltage NMC811||SiOx-Containing Cells via Operando ATR-FTIR Spectroscopy (Adv. Energy Mater. 5/2024),10.1002/aenm.202470022,/doi/10.1002/aenm.202470022,"Matthias Weiling, ,, Christian Lechtenfeld, ,, Felix Pfeiffer, ,, Lars Frankenstein, ,, Diddo Diddens, ,, Jian-Fen Wang, ,, Sascha Nowak, ,, Masoud Baghernejad, ,",Advanced Energy Materials,"Volume 14, Issue 5",First published: 01 February 2024,Free Access,page_048.html
Advanced Carbon-Fluorine Interfacial Engineering on Current Collectors for Room Temperature Sodium-Sulfur Batteries,10.1002/adfm.202525804,/doi/10.1002/adfm.202525804,"Ting Lei, ,, Yuruo Qi, ,, Yuhao Xiang, ,, Zhihao Yan, ,, Jian Jiang, ,, Maowen Xu, ,, Yijun Liu, ,",Advanced Functional Materials,Early View,First published: 05 November 2025,Full Access,page_048.html
Tailoring Electric Double Layer by Cation Specific Adsorption for High-Voltage Quasi-Solid-State Lithium Metal Batteries,10.1002/ange.202402625,/doi/10.1002/ange.202402625,"Qingjie Zhou, ,, Huaian Zhao, ,, Chuankai Fu, ,, Jiyuan Jian, ,, Hua Huo, ,, Yulin Ma, ,, Chunyu Du, ,, Yunzhi Gao, ,, Geping Yin, ,, Pengjian Zuo, ,",Angewandte Chemie,"Volume 136, Issue 29",First published: 06 May 2024,Full Access,page_048.html
Organic Anodes with Nearly 100% Initial Coulombic Efficiency Enabled by Wet-Chemically Constructed Artificial Solid-Electrolyte Interphase Film toward High-Energy-Density Organic Full Batteries,10.1002/adfm.202402199,/doi/10.1002/adfm.202402199,"Zhongli Hu, ,, Junjie Liu, ,, Xiaolin Zhao, ,, Xiao Zhan, ,, Huiqun Wang, ,, Huiping Yang, ,, Jiedu Wu, ,, Xiaoliang Fang, ,, Qiaobao Zhang, ,, Jianjun Liu, ,, Li Zhang, ,",Advanced Functional Materials,"Volume 34, Issue 37",First published: 10 April 2024,Full Access,page_049.html
Dendrite-Free Potassium Metal Anodes in a Carbonate Electrolyte,10.1002/adma.201906735,/doi/10.1002/adma.201906735,"Pengcheng Liu, ,, Yixian Wang, ,, Qilin Gu, ,, Jagjit Nanda, ,, John Watt, ,, David Mitlin, ,",Advanced Materials,"Volume 32, Issue 7",First published: 20 December 2019,Full Access,page_049.html
Lithium Difluorophosphate as a Widely Applicable Additive to Boost Lithium-Ion Batteries: a Perspective,10.1002/adfm.202211958,/doi/10.1002/adfm.202211958,"Aiping Wang, ,, Li Wang, ,, Hongmei Liang, ,, Youzhi Song, ,, Yufang He, ,, Yanzhou Wu, ,, Dongsheng Ren, ,, Bo Zhang, ,, Xiangming He, ,",Advanced Functional Materials,"Volume 33, Issue 8",First published: 17 January 2023,Full Access,page_049.html
Constructing an Ion-Wall to Achieve Excellent Lithium Anodes in Li–O2Batteries with High DN Electrolytes,10.1002/aenm.202304153,/doi/10.1002/aenm.202304153,"Yanyan Tan, ,, Zongqiang Sun, ,, Yaqing Liu, ,, Hao Yan, ,, Chutao Wang, ,, Jingmin Fan, ,, Mingsen Zheng, ,, Quanfeng Dong, ,",Advanced Energy Materials,"Volume 14, Issue 17",First published: 10 March 2024,Full Access,page_049.html
"Prospective Application, Mechanism, and Deficiency of Lithium Bis(oxalate)Borate as the Electrolyte Additive for Lithium-Batteries",10.1002/aenm.202301422,/doi/10.1002/aenm.202301422,"Jianing Li, ,, Jianzhong Yang, ,, Zhaoqi Ji, ,, Min Su, ,, Huijing Li, ,, Yanchao Wu, ,, Xin Su, ,, Zhengcheng Zhang, ,",Advanced Energy Materials,"Volume 13, Issue 35",First published: 30 July 2023,Full Access,page_049.html
In Situ Self-Assembly of Ordered Organic/Inorganic Dual-Layered Interphase for Achieving Long-Life Dendrite-Free Li Metal Anodes in LiFSI-Based Electrolyte,10.1002/adfm.202007434,/doi/10.1002/adfm.202007434,"Jian Wang, ,, Jin Yang, ,, Qingbo Xiao, ,, Jing Zhang, ,, Tie Li, ,, Lujie Jia, ,, Zile Wang, ,, Shuang Cheng, ,, Linge Li, ,, Meinan Liu, ,, Haitao Liu, ,, Hongzhen Lin, ,, Yuegang Zhang, ,",Advanced Functional Materials,"Volume 31, Issue 7",First published: 16 November 2020,Full Access,page_049.html
Dual-IR Window/Electrode Operando Attenuated Total Reflection-IR Absorption Spectroscopy for Battery Research,10.1002/batt.201800068,/doi/10.1002/batt.201800068,"Hamed Ataee-Esfahani, ,, De-Jun Chen, ,, YuYe J. Tong, ,",Batteries & Supercaps,"Volume 2, Issue 1",First published: 20 November 2018,Full Access,page_049.html
Charge Carrier Dynamics of the Mixed Conducting Interphase in All-Solid-State Batteries: Lithiated Li1.3Al0.3Ti1.7(PO4)3as a Case Study,10.1002/adfm.202404562,/doi/10.1002/adfm.202404562,"Thomas Scheiber, ,, Bernhard Gadermaier, ,, Matjaž Finšgar, ,, H. Martin R. Wilkening, ,",Advanced Functional Materials,"Volume 34, Issue 45",First published: 03 June 2024,Open Access,page_049.html
Toward Critical Electrode/Electrolyte Interfaces in Rechargeable Batteries,10.1002/adfm.201909887,/doi/10.1002/adfm.201909887,"Chong Yan, ,, Rui Xu, ,, Ye Xiao, ,, Jun-Fan Ding, ,, Lei Xu, ,, Bo-Quan Li, ,, Jia-Qi Huang, ,",Advanced Functional Materials,"Volume 30, Issue 23",First published: 06 April 2020,Full Access,page_049.html
The Formation of the Solid/Liquid Electrolyte Interphase (SLEI) on NASICON-Type Glass Ceramics and LiPON,10.1002/admi.202000380,/doi/10.1002/admi.202000380,"Martin R. Busche, ,, Manuel Weiss, ,, Thomas Leichtweiss, ,, Carsten Fiedler, ,, Thomas Drossel, ,, Matthias Geiss, ,, Achim Kronenberger, ,, Dominik A. Weber, ,, Jürgen Janek, ,",Advanced Materials Interfaces,"Volume 7, Issue 19",First published: 18 August 2020,Open Access,page_049.html
A Bifunctional Fluorine-Free Electrolyte Additive for Realizing Dendrite-Free Lithium Anodes,10.1002/cssc.202300186,/doi/10.1002/cssc.202300186,"Hanxiao Zhou, ,, Tianhui Li, ,, Wenjing Liu, ,, Zhihao Guo, ,, Zihao Su, ,, Jingjing Gao, ,, Meizhen Qu, ,, Gongchang Peng, ,",ChemSusChem,"Volume 16, Issue 10",First published: 13 February 2023,Full Access,page_049.html
Recent fluorination strategies in solid electrolytes for high-voltage solid-state lithium-ion batteries,10.1007/s12598-025-03244-8,/doi/10.1007/s12598-025-03244-8,"An-Chun Tang, ,, Er-Hai Hu, ,, Bei-Er Jia, ,, Chu-Bin Wan, ,, Zi-Yue Wen, ,, Shuen Tso, ,, Xin Ju, ,, Qing-Yu Yan, ,",Rare Metals,"Volume 44, Issue 4",First published: 01 April 2025,,page_049.html
Tailoring Electric Double Layer by Cation Specific Adsorption for High-Voltage Quasi-Solid-State Lithium Metal Batteries,10.1002/anie.202402625,/doi/10.1002/anie.202402625,"Qingjie Zhou, ,, Huaian Zhao, ,, Chuankai Fu, ,, Jiyuan Jian, ,, Hua Huo, ,, Yulin Ma, ,, Chunyu Du, ,, Yunzhi Gao, ,, Geping Yin, ,, Pengjian Zuo, ,",Angewandte Chemie International Edition,"Volume 63, Issue 29",First published: 06 May 2024,Full Access,page_049.html
Orderly Arranged Dipoles Regulate Anion-Derived Solid–Electrolyte Interphase for Stable Lithium Metal Chemistry,10.1002/adma.202311938,/doi/10.1002/adma.202311938,"Baolei Xu, ,, Li Ma, ,, Wenran Wang, ,, Hai Zhu, ,, Youquan Zhang, ,, Chaoping Liang, ,, Liangjun Zhou, ,, Li Wang, ,, Yan Zhang, ,, Libao Chen, ,, Chunxiao Zhang, ,, Weifeng Wei, ,",Advanced Materials,"Volume 36, Issue 18",First published: 31 January 2024,Full Access,page_049.html
Zn2⁺-Rich Chelate Layer Facilitates Ultrahigh-Rate Zinc Anodes Via Cation Compensation and Anion Repulsion,10.1002/aenm.202404203,/doi/10.1002/aenm.202404203,"Yuzhe Zhang, ,, Rouya Wang, ,, Huaisheng Ao, ,, Tao Ma, ,, Xuekun Zhu, ,, Xiaotan Zhang, ,, Jian Rong, ,, Ziyao Zhou, ,, Zhongchao Bai, ,, Shi Xue Dou, ,, Nana Wang, ,, Zhongyu Li, ,",Advanced Energy Materials,"Volume 15, Issue 18",First published: 02 January 2025,Full Access,page_049.html
Generalized Interphase Design for Stabilized Li/Inorganic Electrolyte Interfaces,10.1002/aenm.202402064,/doi/10.1002/aenm.202402064,"Hong Liu, ,, Dabing Li, ,, Chenxin Dong, ,, Yang Li, ,, Haocheng Yuan, ,, Dengfeng Yu, ,, Lei Gao, ,, Peipei Ding, ,, Yue Li, ,, Zuoyu Qin, ,, Ying Liang, ,, HanLin Luo, ,, Liangliang Li, ,, Yaoyu Ren, ,, Li-Zhen Fan, ,, Ce-Wen Nan, ,",Advanced Energy Materials,"Volume 14, Issue 38",First published: 23 July 2024,Full Access,page_049.html
In Situ Chemical Modulation of Graphitization Degree of Carbon Fibers and Its Potassium Storage Mechanism,10.1002/advs.202401292,/doi/10.1002/advs.202401292,"Shuangsheng Xiong, ,, Qi Wu, ,, Yuan Gao, ,, Zhiping Li, ,, Chen Wang, ,, Shuo Wang, ,, Zheng Li, ,, Li Hou, ,, Faming Gao, ,",Advanced Science,"Volume 11, Issue 23",First published: 01 April 2024,Open Access,page_049.html
"A Highly Reversible, Dendrite-Free Lithium Metal Anode Enabled by a Lithium-Fluoride-Enriched Interphase",10.1002/adma.201906427,/doi/10.1002/adma.201906427,"Chunyu Cui, ,, Chongyin Yang, ,, Nico Eidson, ,, Ji Chen, ,, Fudong Han, ,, Long Chen, ,, Chao Luo, ,, Peng-Fei Wang, ,, Xiulin Fan, ,, Chunsheng Wang, ,",Advanced Materials,"Volume 32, Issue 12",First published: 14 February 2020,Full Access,page_049.html
Insights on “nitrate salt” in lithium anode for stabilized solid electrolyte interphase,10.1002/cey2.169,/doi/10.1002/cey2.169,"Lin Fu, ,, Xiancheng Wang, ,, Zihe Chen, ,, Yuanjian Li, ,, Eryang Mao, ,, Zhi Wei Seh, ,, Yongming Sun, ,",Carbon Energy,"Volume 4, Issue 1",First published: 12 January 2022,Open Access,page_050.html
In Situ Investigation of Lithium Metal–Solid Electrolyte Anode Interfaces with ToF-SIMS,10.1002/admi.202102387,/doi/10.1002/admi.202102387,"Svenja-K. Otto, ,, Luise M. Riegger, ,, Till Fuchs, ,, Sven Kayser, ,, Pascal Schweitzer, ,, Simon Burkhardt, ,, Anja Henss, ,, Jürgen Janek, ,",Advanced Materials Interfaces,"Volume 9, Issue 13",First published: 17 March 2022,Open Access,page_050.html
Potassium Batteries: Dendrite-Free Potassium Metal Anodes in a Carbonate Electrolyte (Adv. Mater. 7/2020),10.1002/adma.202070053,/doi/10.1002/adma.202070053,"Pengcheng Liu, ,, Yixian Wang, ,, Qilin Gu, ,, Jagjit Nanda, ,, John Watt, ,, David Mitlin, ,",Advanced Materials,"Volume 32, Issue 7",First published: 18 February 2020,Free Access,page_050.html
"Interweaving Covalent Organic Polymer Chains Into Two-Dimensional Networks: Synthesis, Single Crystal Structure, and Application for Stabilizing Lithium Metal Anode",10.1002/anie.202506036,/doi/10.1002/anie.202506036,"Lizhong He, ,, Tuoya Naren, ,, Lei Zhang, ,, Fangyuan Kang, ,, Jinglun Yang, ,, Zihao Chen, ,, Aimin Yu, ,, Dong-Sheng Li, ,, Libao Chen, ,, Qichun Zhang, ,",Angewandte Chemie International Edition,"Volume 64, Issue 28",First published: 05 May 2025,Full Access,page_050.html
"Interweaving Covalent Organic Polymer Chains Into Two-Dimensional Networks: Synthesis, Single Crystal Structure, and Application for Stabilizing Lithium Metal Anode",10.1002/ange.202506036,/doi/10.1002/ange.202506036,"Lizhong He, ,, Tuoya Naren, ,, Lei Zhang, ,, Fangyuan Kang, ,, Jinglun Yang, ,, Zihao Chen, ,, Aimin Yu, ,, Dong-Sheng Li, ,, Libao Chen, ,, Qichun Zhang, ,",Angewandte Chemie,"Volume 137, Issue 28",First published: 05 May 2025,Full Access,page_050.html
Generalized Interphase Design for Stabilized Li/Inorganic Electrolyte Interfaces (Adv. Energy Mater. 38/2024),10.1002/aenm.202470161,/doi/10.1002/aenm.202470161,"Hong Liu, ,, Dabing Li, ,, Chenxin Dong, ,, Yang Li, ,, Haocheng Yuan, ,, Dengfeng Yu, ,, Lei Gao, ,, Peipei Ding, ,, Yue Li, ,, Zuoyu Qin, ,, Ying Liang, ,, HanLin Luo, ,, Liangliang Li, ,, Yaoyu Ren, ,, Li-Zhen Fan, ,, Ce-Wen Nan, ,",Advanced Energy Materials,"Volume 14, Issue 38",First published: 11 October 2024,Free Access,page_050.html
Regulation of Interfacial Ion Transport via Honeycomb-Architected Covalent Organic Frameworks for Lithium Metal Batteries,10.1002/adma.202512997,/doi/10.1002/adma.202512997,"Yuxuan Chen, ,, Jie He, ,, Mengjun Li, ,, Huasen Shen, ,, Chi Han, ,, Yunan Tian, ,, Xiaoxin Wu, ,, Yuansheng Wang, ,, Ting Li, ,, Xuanxuan Zhang, ,, Yuyu Li, ,, Fanxing Bu, ,, Ming Xie, ,, Zhaohuai Li, ,",Advanced Materials,Early View,First published: 17 October 2025,Full Access,page_050.html
Resolving Graphite-Electrolyte Interphase of Lithium-Ion Batteries using Air-Tight Ambient Mass Spectrometry,10.1002/batt.202200280,/doi/10.1002/batt.202200280,"Taghi Sahraeian, ,, Jingfeng Zheng, ,, Remy F. Lalisse, ,, Christopher M. Hadad, ,, Yiying Wu, ,, Abraham K. Badu-Tawiah, ,",Batteries & Supercaps,"Volume 5, Issue 11",First published: 04 August 2022,Open Access,page_050.html
Delineating the Impact of Transition-Metal Crossover on Solid-Electrolyte Interphase Formation with Ion Mass Spectrometry,10.1002/adma.202311573,/doi/10.1002/adma.202311573,"Richard Sim, ,, Laisuo Su, ,, Andrei Dolocan, ,, Arumugam Manthiram, ,",Advanced Materials,"Volume 36, Issue 14",First published: 25 December 2023,Full Access,page_050.html
Cycling performance of silicon-carbon composite anodes enhanced through phosphate surface treatment,10.1002/bte2.20220062,/doi/10.1002/bte2.20220062,"Hana T. Gobena, ,, Samson Y. Lai, ,, Alexey Y. Koposov, ,, Jan P. Maehlen, ,, Fouad Ghamouss, ,, Daniel Lemordant, ,",Battery Energy,"Volume 2, Issue 3",First published: 06 April 2023,Open Access,page_050.html
The Regulation of Solid Electrolyte Interphase on Composite Lithium Anodes in Solid-State Batteries,10.1002/anie.202414524,/doi/10.1002/anie.202414524,"Zi-You Wang, ,, Chen-Zi Zhao, ,, Nan Yao, ,, Yang Lu, ,, Zhou-Qing Xue, ,, Xue-Yan Huang, ,, Pan Xu, ,, Wen-Ze Huang, ,, Zi-Xuan Wang, ,, Jia-Qi Huang, ,, Qiang Zhang, ,",Angewandte Chemie International Edition,"Volume 64, Issue 2",First published: 09 October 2024,Full Access,page_050.html
Quasi-Localized High-Concentration Electrolytes for High-Voltage Lithium Metal Batteries,10.1002/aenm.202301396,/doi/10.1002/aenm.202301396,"Wenlong Cai, ,, Yan Deng, ,, Zhiwen Deng, ,, Ye Jia, ,, Zeheng Li, ,, Xuemei Zhang, ,, Changhaoyue Xu, ,, Xue-Qiang Zhang, ,, Yun Zhang, ,, Qiang Zhang, ,",Advanced Energy Materials,"Volume 13, Issue 31",First published: 27 June 2023,Full Access,page_050.html
